RM;6441;-1.86;7.05;-1.29;0;0;0;0;24;101131.36;24.12;-2.36;
RM;6489;-1.06;6.83;-1.25;0;0;0;0;36;101121.73;24.08;0.81;
RM;6523;-1.55;7.05;-1.32;0;0;0;0;23;101127.70;24.11;-2.18;
RM;6583;-1.45;7.05;-1.35;0;0;0;0;24;101126.46;24.12;-0.52;
RM;6636;-1.34;6.83;-1.34;0;0;0;0;41;101125.16;24.08;0.18;
RM;6665;-1.45;7.03;-1.42;0;0;0;0;24;101126.46;24.12;-2.55;
RM;6701;-1.21;7.05;-1.39;0;0;0;0;24;101123.58;24.11;0.66;
RM;6761;-1.29;6.84;-1.39;0;0;0;0;24;101124.59;24.09;0.00;
RM;6807;-0.94;7.05;-1.36;0;0;0;0;23;101120.30;24.12;0.72;
RM;6879;-0.91;7.03;-1.31;0;0;0;0;24;101119.97;24.10;0.73;
RM;6937;-1.07;7.05;-1.23;0;0;0;0;23;101121.84;24.13;1.37;
RM;7021;-1.11;6.84;-1.23;0;0;0;0;25;101122.36;24.12;-0.06;
RM;7067;-1.33;7.05;-1.21;0;0;0;0;23;101124.92;24.15;0.49;
RM;7157;-1.26;7.05;-1.19;0;0;0;0;30;101124.23;24.15;0.21;
RM;7233;-1.11;7.05;-1.17;0;0;0;0;24;101122.34;24.16;0.31;
RM;7305;-0.50;7.03;-1.07;0;0;0;0;24;101115.07;24.13;1.32;
RM;7362;-0.87;7.05;-1.04;0;0;0;0;23;101119.51;24.15;0.59;
RM;7440;-0.73;6.84;-0.98;0;0;0;0;29;101117.89;24.14;0.72;
RM;7481;-1.01;7.05;-0.99;0;0;0;0;24;101121.19;24.17;-0.19;
RM;7565;-0.81;7.03;-0.98;0;0;0;0;25;101118.74;24.15;0.12;
RM;7628;-0.66;7.05;-0.94;0;0;0;0;29;101116.98;24.16;0.65;
RM;7671;-0.69;7.02;-0.90;0;0;0;0;24;101117.29;24.14;0.98;
RM;7755;-1.30;7.05;-0.89;0;0;0;0;50;101124.63;24.17;0.03;
RM;7825;-0.75;6.83;-0.84;0;0;0;0;25;101117.98;24.14;0.74;
RM;7871;-1.25;7.05;-0.86;0;0;0;0;24;101124.02;24.17;-0.30;
RM;7943;-1.11;7.02;-0.92;0;0;0;0;24;101122.34;24.16;-0.84;
RM;8001;-1.26;7.05;-0.96;0;0;0;0;24;101124.12;24.18;-0.67;
RM;8085;-0.90;7.02;-0.97;0;0;0;0;25;101119.82;24.17;-0.20;
RM;8143;-1.23;7.03;-0.99;0;0;0;0;23;101123.83;24.20;-0.37;
RM;8179;-0.60;7.05;-0.97;0;0;0;0;23;101116.30;24.16;0.57;
RM;8233;-1.36;7.02;-1.04;0;0;0;0;43;101125.30;24.17;-1.29;
RM;8271;-1.33;7.02;-1.11;0;0;0;0;22;101124.94;24.19;-1.68;
RM;8309;-1.05;7.02;-1.08;0;0;0;0;24;101121.66;24.16;0.65;
RM;8368;-0.81;7.03;-1.09;0;0;0;0;24;101118.76;24.19;-0.11;
RM;8451;-1.16;7.05;-1.08;0;0;0;0;24;101122.98;24.19;0.10;
RM;8534;-1.11;7.03;-1.08;0;0;0;0;24;101122.38;24.20;0.00;
RM;8603;-1.11;7.03;-1.07;0;0;0;0;23;101122.38;24.20;0.21;
RM;8676;-0.87;6.83;-1.06;0;0;0;0;25;101119.45;24.19;0.04;
RM;8722;-1.01;7.03;-1.04;0;0;0;0;24;101121.18;24.21;0.48;
RM;8814;-0.86;6.83;-1.07;0;0;0;0;33;101119.36;24.18;-0.28;
RM;8851;-1.06;7.03;-1.04;0;0;0;0;24;101121.70;24.20;0.81;
RM;8900;-0.70;7.02;-0.97;0;0;0;0;23;101117.48;24.19;1.27;
RM;8958;-1.08;7.02;-0.98;0;0;0;0;23;101121.96;24.21;-0.05;
RM;8994;-0.82;7.05;-0.98;0;0;0;0;23;101118.94;24.20;-0.04;
RM;9029;-1.00;7.03;-0.96;0;0;0;0;23;101121.09;24.20;0.45;
RM;9112;-1.36;7.03;-0.99;0;0;0;0;23;101125.40;24.21;-0.31;
RM;9196;-1.26;7.02;-1.00;0;0;0;0;25;101124.11;24.22;-0.18;
RM;9266;-1.14;7.03;-1.03;0;0;0;0;24;101122.74;24.22;-0.39;
RM;9382;-1.27;7.01;-1.06;0;0;0;0;57;101124.26;24.23;-0.22;
RM;9425;-0.82;6.98;-1.05;0;0;0;0;29;101118.85;24.19;0.10;
RM;9454;-0.96;7.02;-1.04;0;0;0;0;23;101120.59;24.21;0.33;
RM;9502;-0.97;7.02;-1.07;0;0;0;0;23;101120.68;24.22;-0.56;
RM;9574;-0.98;7.02;-1.06;0;0;0;0;24;101120.74;24.22;0.14;
RM;9644;-1.27;7.02;-1.10;0;0;0;0;24;101124.34;24.23;-0.64;
RM;9728;-0.63;7.01;-1.07;0;0;0;0;24;101116.62;24.22;0.45;
RM;9786;-0.66;7.03;-1.00;0;0;0;0;24;101116.99;24.24;1.21;
RM;9875;-0.35;6.98;-0.91;0;0;0;0;30;101113.27;24.23;1.02;
RM;9912;-0.42;7.01;-0.83;0;0;0;0;32;101114.05;24.23;1.96;
RM;9952;-1.03;7.03;-0.81;0;0;0;0;24;101121.37;24.22;0.61;
RM;9998;-0.87;7.01;-0.81;0;0;0;0;35;101119.45;24.23;-0.10;
RM;10046;-0.87;7.02;-0.80;0;0;0;0;24;101119.54;24.23;0.19;
RM;10118;-0.94;7.02;-0.80;0;0;0;0;24;101120.34;24.24;0.04;
RM;10200;-1.13;7.02;-0.82;0;0;0;0;24;101122.58;24.25;-0.18;
RM;10272;-0.66;6.83;-0.75;0;0;0;0;24;101116.91;24.24;0.86;
RM;10305;-1.38;7.01;-0.83;0;0;0;0;24;101125.56;24.26;-2.27;
RM;10351;-0.96;6.83;-0.86;0;0;0;0;33;101120.49;24.21;-0.64;
RM;10388;-0.95;7.02;-0.92;0;0;0;0;24;101120.42;24.24;-1.60;
RM;10448;-1.14;7.01;-0.99;0;0;0;0;23;101122.72;24.26;-1.21;
RM;10484;-0.98;7.03;-0.99;0;0;0;0;24;101120.83;24.23;0.12;
RM;10519;-0.77;7.02;-0.98;0;0;0;0;25;101118.28;24.24;0.27;
RM;10602;-1.20;7.01;-1.01;0;0;0;0;25;101123.41;24.26;-0.39;
RM;10638;-0.81;7.02;-1.00;0;0;0;0;25;101118.77;24.23;0.37;
RM;10673;-1.01;7.02;-0.99;0;0;0;0;25;101121.20;24.25;0.32;
RM;10743;-1.32;7.01;-1.05;0;0;0;0;23;101124.88;24.26;-0.95;
RM;10806;-0.58;6.98;-0.97;0;0;0;0;50;101116.02;24.23;1.27;
RM;10838;-1.19;7.01;-1.00;0;0;0;0;24;101123.31;24.25;-0.73;
RM;10909;-1.15;7.01;-1.02;0;0;0;0;23;101122.81;24.26;-0.28;
RM;10945;-1.12;7.02;-1.01;0;0;0;0;25;101122.40;24.24;0.07;
RM;10980;-0.90;7.01;-1.00;0;0;0;0;24;101119.84;24.25;0.24;
RM;11039;-1.21;7.01;-1.05;0;0;0;0;23;101123.59;24.27;-0.74;
RM;11075;-0.88;7.02;-1.02;0;0;0;0;24;101119.66;24.24;0.88;
RM;11110;-0.85;7.01;-1.02;0;0;0;0;24;101119.20;24.25;-0.11;
RM;11181;-1.10;7.01;-1.03;0;0;0;0;24;101122.29;24.27;-0.13;
RM;11230;-0.82;6.83;-0.98;0;0;0;0;37;101118.96;24.24;1.01;
RM;11264;-1.08;7.01;-1.03;0;0;0;0;24;101122.02;24.26;-1.48;
RM;11346;-1.41;7.01;-1.05;0;0;0;0;23;101125.97;24.29;-0.27;
RM;11382;-0.79;7.02;-1.02;0;0;0;0;23;101118.46;24.25;1.00;
RM;11417;-1.08;7.01;-1.01;0;0;0;0;23;101122.02;24.26;0.09;
RM;11488;-1.10;7.01;-1.03;0;0;0;0;35;101122.29;24.27;-0.29;
RM;11560;-0.67;6.99;-0.98;0;0;0;0;24;101117.09;24.25;0.75;
RM;11619;-1.31;6.99;-1.02;0;0;0;0;25;101124.70;24.29;-0.72;
RM;11668;-0.90;6.98;-1.03;0;0;0;0;38;101119.84;24.25;-0.11;
RM;11713;-1.05;6.99;-1.02;0;0;0;0;24;101121.61;24.27;0.13;
RM;11748;-1.10;7.01;-1.05;0;0;0;0;24;101122.20;24.27;-0.79;
RM;11796;-1.02;6.99;-1.04;0;0;0;0;24;101121.27;24.25;0.13;
RM;11854;-1.47;6.99;-1.05;0;0;0;0;23;101126.66;24.29;-0.10;
RM;11890;-0.79;7.01;-1.05;0;0;0;0;23;101118.52;24.25;0.00;
RM;11925;-1.22;6.99;-1.06;0;0;0;0;24;101123.67;24.27;-0.39;
RM;11961;-1.10;6.99;-1.06;0;0;0;0;24;101122.29;24.27;0.00;
RM;11997;-0.80;7.01;-1.07;0;0;0;0;24;101118.60;24.26;-0.35;
RM;12058;-1.28;6.98;-1.07;0;0;0;0;49;101124.35;24.27;0.04;
RM;12091;-1.04;6.99;-1.09;0;0;0;0;24;101121.45;24.26;-0.42;
RM;12163;-0.50;6.83;-1.03;0;0;0;0;24;101115.09;24.25;0.76;
RM;12209;-0.77;7.01;-1.00;0;0;0;0;24;101118.27;24.28;0.72;
RM;12293;-0.87;6.83;-0.98;0;0;0;0;24;101119.46;24.27;0.18;
RM;12339;-1.77;7.01;-1.01;0;0;0;0;24;101130.27;24.30;-0.65;
RM;12423;-0.81;6.83;-1.01;0;0;0;0;24;101118.78;24.27;-0.03;
RM;12469;-1.25;7.01;-1.02;0;0;0;0;24;101124.09;24.30;-0.07;
RM;12561;-0.62;6.83;-0.97;0;0;0;0;32;101116.54;24.26;0.52;
RM;12599;-0.91;6.99;-0.98;0;0;0;0;24;101119.97;24.30;-0.29;
RM;12648;-0.70;6.83;-0.92;0;0;0;0;25;101117.48;24.27;1.18;
RM;12694;-1.15;6.99;-0.93;0;0;0;0;24;101122.80;24.30;-0.24;
RM;12777;-1.23;6.99;-1.01;0;0;0;0;25;101123.80;24.32;-0.88;
RM;12813;-0.89;7.01;-1.02;0;0;0;0;24;101119.79;24.29;-0.35;
RM;12848;-1.11;6.99;-1.04;0;0;0;0;24;101122.34;24.31;-0.69;
RM;12931;-1.48;6.99;-1.02;0;0;0;0;25;101126.77;24.33;0.35;
RM;12972;-0.80;6.95;-1.01;0;0;0;0;29;101118.59;24.30;0.03;
RM;13021;-1.05;6.99;-0.99;0;0;0;0;44;101121.66;24.31;0.41;
RM;13096;-1.12;6.99;-1.04;0;0;0;0;23;101122.52;24.32;-0.66;
RM;13132;-0.61;7.01;-1.01;0;0;0;0;23;101116.36;24.29;0.84;
RM;13166;-1.33;6.99;-1.08;0;0;0;0;23;101124.95;24.31;-1.83;
RM;13238;-1.07;6.99;-1.07;0;0;0;0;24;101121.82;24.32;0.11;
RM;13274;-1.08;7.01;-1.05;0;0;0;0;24;101121.95;24.29;0.43;
RM;13308;-1.01;6.99;-1.06;0;0;0;0;23;101121.13;24.32;-0.34;
RM;13380;-1.09;6.99;-1.06;0;0;0;0;24;101122.13;24.34;0.03;
RM;13416;-0.62;7.01;-0.98;0;0;0;0;24;101116.54;24.30;2.38;
RM;13476;-0.95;6.99;-0.99;0;0;0;0;50;101120.37;24.32;-0.25;
RM;13550;-1.01;6.99;-0.99;0;0;0;0;29;101121.19;24.33;0.05;
RM;13593;-1.12;6.99;-0.99;0;0;0;0;23;101122.52;24.32;0.00;
RM;13663;-1.01;6.99;-1.03;0;0;0;0;24;101121.13;24.32;-0.57;
RM;13735;-0.64;6.98;-0.96;0;0;0;0;24;101116.71;24.31;0.95;
RM;13794;-1.57;6.98;-1.01;0;0;0;0;25;101127.96;24.36;-0.86;
RM;13830;-0.99;7.01;-1.00;0;0;0;0;25;101120.96;24.31;0.23;
RM;13864;-1.12;6.99;-1.01;0;0;0;0;23;101122.52;24.32;-0.33;
RM;13956;-1.04;6.99;-1.01;0;0;0;0;33;101121.45;24.34;0.06;
RM;14007;-0.83;6.99;-1.03;0;0;0;0;24;101118.99;24.32;-0.40;
RM;14042;-1.34;6.98;-1.07;0;0;0;0;24;101125.13;24.36;-1.13;
RM;14076;-1.34;6.98;-1.10;0;0;0;0;23;101125.06;24.35;-0.95;
RM;14113;-0.59;6.83;-1.05;0;0;0;0;23;101116.16;24.31;1.43;
RM;14159;-1.44;6.99;-1.09;0;0;0;0;23;101126.35;24.35;-0.94;
RM;14242;-1.27;6.99;-1.15;0;0;0;0;23;101124.30;24.35;-0.76;
RM;14326;-1.01;6.83;-1.10;0;0;0;0;23;101121.13;24.32;0.67;
RM;14372;-1.17;6.99;-1.11;0;0;0;0;23;101123.06;24.36;-0.38;
RM;14464;-0.91;6.96;-1.09;0;0;0;0;31;101119.98;24.34;0.22;
RM;14515;-1.29;6.99;-1.12;0;0;0;0;23;101124.53;24.36;-0.50;
RM;14586;-0.81;6.96;-1.12;0;0;0;0;23;101118.71;24.34;0.03;
RM;14656;-1.17;6.98;-1.10;0;0;0;0;35;101123.06;24.36;0.25;
RM;14716;-1.04;6.83;-1.07;0;0;0;0;23;101121.55;24.35;0.49;
RM;14763;-1.26;6.98;-1.14;0;0;0;0;24;101124.11;24.38;-1.42;
RM;14804;-0.89;6.93;-1.08;0;0;0;0;29;101119.67;24.32;1.35;
RM;14833;-1.34;6.98;-1.09;0;0;0;0;23;101125.13;24.36;-0.24;
RM;14887;-1.53;6.92;-1.14;0;0;0;0;30;101127.46;24.38;-0.97;
RM;14935;-0.47;6.96;-1.07;0;0;0;0;42;101114.66;24.31;1.46;
RM;14976;-0.99;6.98;-1.08;0;0;0;0;24;101120.95;24.35;-0.19;
RM;15058;-1.36;6.98;-1.09;0;0;0;0;23;101125.40;24.38;-0.09;
RM;15094;-1.01;6.99;-1.11;0;0;0;0;23;101121.19;24.33;-0.57;
RM;15129;-1.29;6.98;-1.12;0;0;0;0;23;101124.53;24.36;-0.35;
RM;15200;-1.32;6.99;-1.15;0;0;0;0;24;101124.80;24.38;-0.39;
RM;15284;-0.69;6.96;-1.09;0;0;0;0;24;101117.33;24.34;0.67;
RM;15342;-1.14;6.99;-1.11;0;0;0;0;23;101122.66;24.38;-0.43;
RM;15434;-0.80;6.83;-1.06;0;0;0;0;32;101118.62;24.34;0.59;
RM;15471;-1.20;6.98;-1.03;0;0;0;0;23;101123.44;24.38;0.90;
RM;15520;-0.98;6.96;-1.08;0;0;0;0;23;101120.86;24.35;-1.06;
RM;15584;-1.32;6.98;-1.11;0;0;0;0;29;101124.80;24.38;-0.50;
RM;15627;-1.49;6.96;-1.12;0;0;0;0;24;101126.95;24.39;-0.29;
RM;15696;-1.33;6.98;-1.15;0;0;0;0;23;101125.00;24.39;-0.46;
RM;15780;-1.22;6.98;-1.15;0;0;0;0;23;101123.63;24.39;0.09;
RM;15850;-1.51;6.98;-1.17;0;0;0;0;24;101127.15;24.40;-0.28;
RM;15934;-1.14;6.96;-1.21;0;0;0;0;24;101122.74;24.38;-0.53;
RM;16001;-1.40;6.98;-1.24;0;0;0;0;32;101125.77;24.40;-0.39;
RM;16040;-1.03;6.98;-1.26;0;0;0;0;23;101121.38;24.38;-0.60;
RM;16075;-1.17;6.96;-1.26;0;0;0;0;23;101123.09;24.40;0.08;
RM;16110;-1.08;6.98;-1.27;0;0;0;0;23;101122.05;24.38;-0.29;
RM;16159;-0.84;6.96;-1.22;0;0;0;0;24;101119.12;24.37;0.97;
RM;16217;-1.34;6.98;-1.21;0;0;0;0;24;101125.09;24.40;0.26;
RM;16312;-0.82;6.83;-1.15;0;0;0;0;35;101118.95;24.36;0.53;
RM;16347;-1.34;6.98;-1.17;0;0;0;0;24;101125.15;24.40;-0.36;
RM;16439;-0.84;6.83;-1.10;0;0;0;0;32;101119.12;24.37;0.73;
RM;16495;-1.30;6.90;-1.12;0;0;0;0;42;101124.65;24.41;-0.28;
RM;16525;-0.71;6.98;-1.05;0;0;0;0;24;101117.58;24.36;2.27;
RM;16560;-1.26;6.96;-1.07;0;0;0;0;24;101124.20;24.39;-0.66;
RM;16619;-1.10;6.98;-1.06;0;0;0;0;24;101122.24;24.39;0.13;
RM;16697;-0.83;6.83;-1.04;0;0;0;0;30;101119.03;24.36;0.33;
RM;16737;-1.57;6.98;-1.11;0;0;0;0;24;101127.84;24.40;-1.82;
RM;16809;-1.03;6.95;-1.08;0;0;0;0;23;101121.38;24.38;0.43;
RM;16867;-1.00;6.98;-1.10;0;0;0;0;24;101121.03;24.40;-0.30;
RM;16959;-0.85;6.83;-1.05;0;0;0;0;32;101119.23;24.38;0.53;
RM;16997;-1.60;6.96;-1.13;0;0;0;0;24;101128.24;24.42;-2.00;
RM;17035;-1.35;6.96;-1.13;0;0;0;0;25;101125.23;24.41;-0.13;
RM;17104;-1.32;6.98;-1.19;0;0;0;0;23;101124.81;24.42;-0.87;
RM;17188;-1.09;6.95;-1.17;0;0;0;0;23;101122.14;24.39;0.20;
RM;17246;-1.43;6.98;-1.21;0;0;0;0;24;101126.20;24.42;-0.57;
RM;17318;-1.32;6.96;-1.26;0;0;0;0;24;101124.91;24.43;-0.68;
RM;17388;-1.37;6.98;-1.24;0;0;0;0;24;101125.51;24.42;0.28;
RM;17480;-1.46;6.83;-1.28;0;0;0;0;33;101126.53;24.40;-0.47;
RM;17517;-1.08;6.96;-1.29;0;0;0;0;23;101121.98;24.42;-0.21;
RM;17566;-0.94;6.83;-1.30;0;0;0;0;23;101120.35;24.40;-0.18;
RM;17600;-1.61;6.95;-1.30;0;0;0;0;24;101128.39;24.43;-0.03;
RM;17636;-1.79;6.95;-1.34;0;0;0;0;24;101130.45;24.43;-1.22;
RM;17678;-1.53;6.96;-1.36;0;0;0;0;30;101127.39;24.41;-0.52;
RM;17755;-1.54;6.96;-1.41;0;0;0;0;24;101127.56;24.42;-0.58;
RM;17839;-1.00;6.95;-1.36;0;0;0;0;24;101121.11;24.41;0.51;
RM;17897;-1.85;6.96;-1.42;0;0;0;0;24;101131.23;24.44;-0.91;
RM;17941;-1.56;6.96;-1.44;0;0;0;0;33;101127.72;24.43;-0.42;
RM;18044;-1.85;6.90;-1.48;0;0;0;0;53;101131.23;24.44;-0.38;
RM;18074;-1.63;6.96;-1.53;0;0;0;0;23;101128.59;24.40;-1.83;
RM;18109;-1.43;6.96;-1.58;0;0;0;0;24;101126.20;24.42;-1.40;
RM;18168;-1.61;6.95;-1.58;0;0;0;0;23;101128.39;24.43;0.00;
RM;18204;-1.40;6.98;-1.54;0;0;0;0;23;101125.84;24.40;1.07;
RM;18239;-1.54;6.96;-1.54;0;0;0;0;24;101127.56;24.42;-0.03;
RM;18311;-1.63;6.95;-1.55;0;0;0;0;24;101128.57;24.44;-0.12;
RM;18355;-1.50;6.95;-1.60;0;0;0;0;33;101127.02;24.43;-1.13;
RM;18417;-1.62;6.95;-1.58;0;0;0;0;23;101128.48;24.44;0.37;
RM;18453;-1.36;6.98;-1.56;0;0;0;0;25;101125.33;24.41;0.56;
RM;18488;-1.44;6.96;-1.52;0;0;0;0;24;101126.33;24.43;1.16;
RM;18565;-1.27;6.96;-1.48;0;0;0;0;30;101124.28;24.43;0.47;
RM;18631;-1.27;6.95;-1.46;0;0;0;0;24;101124.28;24.43;0.25;
RM;18701;-1.17;6.96;-1.42;0;0;0;0;24;101123.08;24.44;0.63;
RM;18785;-1.40;6.95;-1.42;0;0;0;0;25;101125.84;24.44;0.00;
RM;18854;-1.12;6.96;-1.38;0;0;0;0;23;101122.40;24.44;0.62;
RM;18935;-1.03;6.83;-1.32;0;0;0;0;31;101121.38;24.42;0.74;
RM;18972;-1.36;6.96;-1.30;0;0;0;0;23;101125.41;24.46;0.37;
RM;19045;-0.80;6.93;-1.22;0;0;0;0;25;101118.63;24.42;1.13;
RM;19103;-1.55;6.95;-1.24;0;0;0;0;24;101127.64;24.47;-0.33;
RM;19138;-0.80;6.96;-1.18;0;0;0;0;23;101118.63;24.42;1.84;
RM;19173;-1.60;6.93;-1.21;0;0;0;0;24;101128.16;24.46;-0.94;
RM;19210;-1.53;6.95;-1.23;0;0;0;0;25;101127.38;24.45;-0.70;
RM;19246;-1.03;6.96;-1.22;0;0;0;0;25;101121.38;24.42;0.38;
RM;19279;-1.40;6.95;-1.22;0;0;0;0;23;101125.84;24.44;0.00;
RM;19347;-1.51;6.95;-1.26;0;0;0;0;32;101127.20;24.44;-0.58;
RM;19405;-1.39;6.95;-1.30;0;0;0;0;42;101125.74;24.44;-0.62;
